invoice_id,cust_number,name_customer,Industry_Sector,buisness_year,issue_date,due_in_date,invoice_currency,total_open_amount,clear_date,isOpen,Ground_Truth
1928846050,200769623,WAL-MAR corp,Retail,2019,2/23/19,20190310,USD,8944.44,03/06/19 0:00,0,
1929030153,200762301,C&S WH corporation,,2019,3/27/19,20190411,USD,2818.98,04/10/19 0:00,0,
1930554591,200741174,M B  ,,2020,2/22/20,20200308,USD,9930.05,03/10/20 0:00,0,
1928756006,200936373,SUPE associates,,2019,02/06/19,20190221,USD,3752.84,2/28/19 0:00,0,
1929681114,200759878,SA llc,,2019,08/03/19,20190818,USD,13502.18,8/20/19 0:00,0,
1928909071,200418007,AM us,,2019,03/05/19,20190320,USD,10032.72,3/25/19 0:00,0,
1929627808,200759878,SA llc,,2019,7/17/19,20190801,USD,26863.2,08/01/19 0:00,0,
1930652138,200769623,WAL-MAR corp,Retail,2020,3/15/20,20200330,USD,1784.79,,1,
2960617266,140106372,G T  systems,,2020,03/03/20,20200315,CAD,46792.94,,1,
1930452421,200714710,SYSCO  trust,,2020,1/28/20,20200212,USD,9391.61,2/14/20 0:00,0,
1930289374,200794332,COST corporation,,2019,12/17/19,20200101,USD,4290.41,12/31/19 0:00,0,
1930401304,200761734,H E BUT corporation,,2020,1/16/20,20200131,USD,14242.46,1/30/20 0:00,0,
1930201390,200759878,SA co,,2019,11/29/19,20191214,USD,31229.74,12/16/19 0:00,0,
1930287201,200769623,WAL-MAR llc,Retail,2019,12/16/19,20191231,USD,471.56,12/27/19 0:00,0,
1928823607,200769623,WAL-MAR in,Retail,2019,2/21/19,20190308,USD,9679.04,03/04/19 0:00,0,
1930576837,200769623,WAL-MAR systems,Retail,2020,2/28/20,20200314,USD,9802.64,,1,
1930753717,200761734,H E BUT associates,,2020,04/06/20,20200421,USD,63050.75,,1,
1928680701,200752302,KROGER systems,,2019,1/24/19,20190208,USD,109386.94,02/08/19 0:00,0,
1930837341,200275115,SHAWS  llc,,2020,05/01/20,20200516,USD,59129.68,,1,
1930414433,200769623,WAL-MAR systems,Retail,2020,1/19/20,20200203,USD,67375.35,1/31/20 0:00,0,
1930654584,200726979,BJ'S  foundation,,2020,3/17/20,20200401,USD,387.7,,1,
1929501032,200794332,COST trust,,2019,6/19/19,20190704,USD,17277.52,07/03/19 0:00,0,
1930659103,200761734,H E BUT ,,2020,3/17/20,20200401,USD,118070.28,,1,
1930270272,200769623,WAL-MAR corp,Retail,2019,12/13/19,20191228,USD,15630.24,12/24/19 0:00,0,
2960538614,140104409,LOB foundation,,2019,04/02/19,20190412,CAD,24.24,4/24/19 0:00,0,
1930708497,200769623,WAL-MAR associates,Retail,2020,3/28/20,20200412,USD,67970.95,,1,
2960526862,140106408,WAL-M ,,2019,02/01/19,20190211,CAD,60289.21,2/26/19 0:00,0,
1930391042,200707822,PUBLI corp,,2020,1/15/20,20200130,USD,23840.77,1/31/20 0:00,0,
1930789420,200726979,BJ'S  ,,2020,4/15/20,20200430,USD,199.08,,1,
1930828861,200726979,BJ'S  llc,,2020,4/28/20,20200513,USD,1000.64,,1,
1930455135,200762301,C&S WH associates,,2020,1/30/20,20200214,USD,24981.98,2/14/20 0:00,0,
1928929317,200803720,DEC us,,2019,03/08/19,20190324,USD,10000.96,3/18/19 0:00,0,
1929377805,200769623,WAL-MAR foundation,Retail,2019,5/25/19,20190609,USD,44438.76,06/05/19 0:00,0,
1929716382,CCU013,KRAFT F co,,2019,08/12/19,20190812,USD,1129.6,9/27/19 0:00,0,
1930725447,200794332,COST us,,2020,04/02/20,20200417,USD,8793.09,,1,
1930606752,200353024,DECA llc,,2020,03/05/20,20200324,USD,23.64,,1,
1929952021,200418007,AM corporation,,2019,10/04/19,20191019,USD,844.72,10/21/19 0:00,0,
1929047950,200729290,KROGER associates,,2019,3/28/19,20190412,USD,115857.57,4/15/19 0:00,0,
1930381490,200744019,TARG foundation,,2020,01/10/20,20200125,USD,15329.09,1/24/20 0:00,0,
1930683023,200769623,WAL-MAR us,Retail,2020,3/21/20,20200405,USD,14257.55,,1,
1930838556,100028409,VIGON  systems,,2020,4/29/20,20200509,USD,31792.6,,1,
1930421511,200418007,AM llc,,2020,1/22/20,20200206,USD,49649.3,02/06/20 0:00,0,
1930411799,200769623,WAL-MAR us,Retail,2020,1/17/20,20200201,USD,471.56,1/28/20 0:00,0,
1929881870,200759878,SA foundation,,2019,9/19/19,20191004,USD,21203.59,10/04/19 0:00,0,
1929031537,200722444,PERFOR corporation,,2019,3/26/19,20190410,USD,51513.39,5/21/19 0:00,0,
1930690004,CCU013,KRAFT F corp,,2020,3/26/20,20200326,USD,9838.08,,1,
1929620542,200936373,SUPE llc,,2019,7/15/19,20190730,USD,37560.32,08/01/19 0:00,0,
1929443161,100044041,DEF. F co,,2019,06/06/19,20190624,USD,1815.97,6/17/19 0:00,0,
1930516121,CCCA02,KRAFT  corp,,2020,2/13/20,20200319,USD,13490.58,3/27/20 0:00,0,
1929285091,200416837,DEC corp,,2019,05/09/19,20190511,USD,9767.6,05/09/19 0:00,0,
1928782245,200778870,C systems,,2019,2/13/19,20190228,USD,3063.3,03/08/19 0:00,0,
1930859418,200725421,BEN  in,Food,2020,05/07/20,20200522,USD,29693.74,,1,
1930455541,200744019,TARG co,,2020,1/30/20,20200214,USD,859,2/14/20 0:00,0,
1930691254,200769623,WAL-MAR trust,Retail,2020,3/24/20,20200408,USD,24035.77,,1,
1928929582,100001196,DOLLAR associates,,2019,03/08/19,20190323,USD,35068.46,04/01/19 0:00,0,
2960553621,140104409,LOB trust,,2019,06/07/19,20190624,CAD,107384.87,6/24/19 0:00,0,
1928779628,200353024,DECA ,,2019,02/11/19,20190224,USD,3678.02,2/15/19 0:00,0,
1930599610,200020431,DEC systems,,2020,03/04/20,20200324,USD,1855.32,,1,
1930881021,100043936,PAPA JO corp,,2020,05/11/20,20200521,USD,18145.19,,1,
1930385020,200769623,WAL-MAR us,Retail,2020,01/12/20,20200127,USD,264.45,1/23/20 0:00,0,
1929827124,200780383,MEIJ co,,2019,09/04/19,20190919,USD,144068.94,9/19/19 0:00,0,
1929791751,200769623,WAL-MAR llc,Retail,2019,8/26/19,20190910,USD,40806.17,09/09/19 0:00,0,
1930584427,200936373,SUPE systems,,2020,03/02/20,20200506,USD,3434.53,,1,
1930689501,200769623,WAL-MAR systems,Retail,2020,3/25/20,20200409,USD,29541.16,,1,
1929886503,200769623,WAL-MAR systems,Retail,2019,9/19/19,20191004,USD,14436.67,9/30/19 0:00,0,
1930317444,200707822,PUBLI llc,,2020,12/29/19,20200113,USD,30391.3,1/13/20 0:00,0,
1930089467,200752302,KROGER associates,,2019,11/02/19,20191117,USD,93465.25,11/18/19 0:00,0,
1929024305,CCU002,KRFT FDS foundation,,2019,3/29/19,20190503,USD,8915.52,05/03/19 0:00,0,
1928590901,200772670,ASSOCIAT ,,2019,01/08/19,20190123,USD,105.99,1/24/19 0:00,0,
1930046856,200793568,SUPE corp,,2019,10/23/19,20191107,USD,2144.55,11/08/19 0:00,0,
2960604884,140104423,METRO  llc,,2020,01/10/20,20200124,CAD,17398.27,1/27/20 0:00,0,
1929597455,200780825,SYSCO FO in,,2019,07/10/19,20190725,USD,4518.14,7/26/19 0:00,0,
2960537046,140106408,WAL-M systems,,2019,3/23/19,20190402,CAD,95079.57,04/09/19 0:00,0,
1930554332,200353024,DECA llc,,2020,2/21/20,20200223,USD,20351.77,2/26/20 0:00,0,
1930584971,200776463,KROGE ,,2020,03/01/20,20200316,USD,52282.27,,1,
1930263333,200769623,WAL-MAR ,Retail,2019,12/12/19,20191227,USD,8240.89,12/23/19 0:00,0,
2960579195,140106181,THE  systems,,2019,09/11/19,20190923,CAD,72252,11/27/19 0:00,0,
1929418539,200769623,WAL-MAR co,Retail,2019,06/03/19,20190618,USD,2478,9/16/19 0:00,0,
1930442783,200592182,DECA systems,,2020,1/27/20,20200208,USD,83.88,02/03/20 0:00,0,
1930635850,200406153,JALI associates,,2020,03/11/20,20200326,USD,3356.65,,1,
1991839435,100043965,THE SQUA foundation,,2020,1/31/20,20200131,USD,16135.6,02/03/20 0:00,0,
1929756609,200769623,WAL-MAR in,Retail,2019,8/16/19,20190831,USD,7400.43,8/27/19 0:00,0,
1930606170,200353024,DECA us,,2020,03/05/20,20200308,USD,11445.71,,1,
2960622676,140106408,WAL-M corporation,,2020,3/20/20,20200330,CAD,99810.83,,1,
1930227692,200803720,DEC trust,,2019,12/06/19,20191224,USD,6313.2,12/16/19 0:00,0,
1929539796,200726979,BJ'S  systems,,2019,6/16/19,20190701,USD,235.25,07/02/19 0:00,0,
1929141583,200707822,PUBLI systems,,2019,4/13/19,20190428,USD,163975.81,4/29/19 0:00,0,
1929638586,200769623,WAL-MAR co,Retail,2019,7/19/19,20190803,USD,34835.21,7/30/19 0:00,0,
1929733753,200769623,WAL-MAR systems,Retail,2019,08/11/19,20190826,USD,2373.96,8/26/19 0:00,0,
1929005435,200769623,WAL-MAR systems,Retail,2019,3/22/19,20190406,USD,1824,04/02/19 0:00,0,
1929776716,100014724,DEC systems,,2019,8/23/19,20190908,USD,53838.92,09/03/19 0:00,0,
1930336256,200980828,BEN E in,Food,2020,12/30/19,20200114,USD,67342.32,13/01/20,0,
1930282295,200769623,WAL-MAR foundation,Retail,2019,12/17/19,20200101,USD,66541.98,12/27/19 0:00,0,
1930222273,200793568,SUPE in,,2019,12/06/19,20191221,USD,40591.75,12/23/19 0:00,0,
1928857189,100025658,PEA llc,,2019,2/27/19,20190329,USD,9961.58,04/03/19 0:00,0,
1929666101,200769623,WAL-MAR ,Retail,2019,7/26/19,20190810,USD,943.12,08/07/19 0:00,0,
1928684578,200769623,WAL-MAR trust,Retail,2019,1/27/19,20190211,USD,1259.34,02/06/19 0:00,0,
1930171123,200726979,BJ'S  corporation,,2019,11/19/19,20191204,USD,580.3,12/05/19 0:00,0,
1929145432,200780383,MEIJ in,,2019,4/15/19,20190430,USD,163253.7,05/02/19 0:00,0,
1930522137,200794332,COST llc,,2020,02/12/20,20200227,USD,30220.01,2/26/20 0:00,0,
1930622690,200726979,BJ'S  associates,,2020,03/09/20,20200324,USD,341.01,,1,
1929068475,200785971,SYSCO  us,,2019,04/01/19,20190503,USD,6286.62,05/06/19 0:00,0,
1929609821,200726979,BJ'S  systems,,2019,07/11/19,20190726,USD,90.73,7/26/19 0:00,0,
1991827576,140103480,PRIC trust,,2019,06/03/19,20190718,USD,29752.32,7/17/19 0:00,0,
1929229677,200797984,PIGGLY associates,,2019,4/30/19,20190515,USD,46467.66,5/15/19 0:00,0,
1930241056,200726979,BJ'S  corporation,,2019,12/09/19,20191224,USD,13681.94,12/27/19 0:00,0,
1930008216,200743996,STATER  associates,,2019,10/13/19,20191028,USD,33968.07,10/29/19 0:00,0,
1929191759,200769623,WAL-MAR corporation,Retail,2019,4/22/19,20190507,USD,46395.11,05/03/19 0:00,0,
1930023521,200726979,BJ'S  trust,,2019,10/18/19,20191102,USD,16378.86,11/04/19 0:00,0,
1930129584,100031704,DELHAIZE foundation,,2019,11/09/19,20191124,USD,44245.1,11/26/19 0:00,0,
1929739205,200769623,WAL-MAR llc,Retail,2019,8/15/19,20190830,USD,32993.63,8/26/19 0:00,0,
1929231832,200754118,ARMY co,,2019,05/03/19,20190518,USD,10683.18,5/15/19 0:00,0,
1930494613,200764795,SYSCO  corp,,2020,02/12/20,20200303,USD,1896,03/12/20 0:00,0,
1929773929,200785971,SYSCO  trust,,2019,8/23/19,20190907,USD,29954.52,09/09/19 0:00,0,
1929704687,200729942,SA llc,,2019,08/05/19,20190820,USD,14176.24,8/20/19 0:00,0,
2960586676,140104878,AVRO associates,,2019,10/17/19,20191028,CAD,12836.35,10/25/19 0:00,0,
1930015317,200769623,WAL-MAR co,Retail,2019,10/17/19,20191101,USD,32821.48,10/28/19 0:00,0,
1928546159,200769623,WAL-MAR foundation,Retail,2019,01/02/19,20190117,USD,9335.6,1/14/19 0:00,0,
1930506553,200780383,MEIJ co,,2020,02/09/20,20200224,USD,22484.48,2/26/20 0:00,0,
1930783108,200769623,WAL-MAR foundation,Retail,2020,4/14/20,20200429,USD,34320.28,,1,
1929627894,200765011,MAINES llc,,2019,7/22/19,20190806,USD,19487.72,08/12/19 0:00,0,
1928774191,200780825,SYSCO FO ,,2019,02/11/19,20190226,USD,1289.92,2/25/19 0:00,0,
1929540257,200900909,SYSCO systems,,2019,6/28/19,20190718,USD,7018.63,7/18/19 0:00,0,
1929259005,200769623,WAL-MAR corporation,Retail,2019,05/05/19,20190520,USD,1090.75,5/15/19 0:00,0,
1929490994,200769623,WAL-MAR us,Retail,2019,6/15/19,20190630,USD,54036.91,6/28/19 0:00,0,
2960564945,140104240,FEDER trust,,2019,7/22/19,20190809,CAD,119124.65,08/05/19 0:00,0,
1930699294,200707741,SMART &  associates,,2020,3/24/20,20200408,USD,17513.9,,1,
1929987932,200895669,J  us,,2019,10/08/19,20191024,USD,3371.36,10/23/19 0:00,0,
1929567520,200726979,BJ'S  systems,,2019,07/01/19,20190716,USD,318.17,7/18/19 0:00,0,
1930631926,200769623,WAL-MAR ,Retail,2020,03/11/20,20200326,USD,12083.63,,1,
1930723061,200759082,INGL trust,,2020,3/30/20,20200414,USD,56763.28,,1,
1930184788,200519201,KROGE trust,,2019,11/26/19,20191211,USD,235440.89,12/11/19 0:00,0,
2960609438,140106379,QUAL co,,2020,1/25/20,20200208,CAD,48286.99,2/18/20 0:00,0,
2960548643,140142466,CHUD llc,,2019,5/14/19,20190525,CAD,16148.7,5/29/19 0:00,0,
1929266073,200705742,DOT in,,2019,05/07/19,20190610,USD,63572.86,5/22/19 0:00,0,
1930050157,200763152,PERFOR in,,2019,11/01/19,20191116,USD,20023.96,12/10/19 0:00,0,
1928896500,200719300,SYSTEMS systems,,2019,03/05/19,20190320,USD,7080.92,3/21/19 0:00,0,
1929427525,200759878,SA us,,2019,06/04/19,20190619,USD,40379.57,6/24/19 0:00,0,
1930522320,200769623,WAL-MAR llc,Retail,2020,2/15/20,20200301,USD,31378.98,2/25/20 0:00,0,
1930842076,200706844,WINC llc,,2020,4/30/20,20200515,USD,38169.79,,1,
1930213179,200732755,KROGER trust,,2019,12/04/19,20191219,USD,163059.74,12/19/19 0:00,0,
1930861753,200803720,DEC trust,,2020,05/06/20,20200524,USD,406.26,,1,
1928543065,200750051,ALBER trust,,2019,12/30/18,20190114,USD,54013.77,1/14/19 0:00,0,
1929971684,200765011,MAINES trust,,2019,10/07/19,20191022,USD,9720.35,10/22/19 0:00,0,
1928977932,200769623,WAL-MAR llc,Retail,2019,3/18/19,20190402,USD,350.69,3/28/19 0:00,0,
1929774097,200759878,SA systems,,2019,8/23/19,20190907,USD,33934.71,09/09/19 0:00,0,
1930690686,200762301,C&S WH corporation,,2020,3/25/20,20200529,USD,718.81,,1,
1929616674,200769623,WAL-MAR in,Retail,2019,7/13/19,20190728,USD,579.13,7/23/19 0:00,0,
1930129759,200707822,PUBLI systems,,2019,11/13/19,20191128,USD,59161.19,11/29/19 0:00,0,
1929316741,200759878,SA foundation,,2019,5/16/19,20190531,USD,19959.09,06/03/19 0:00,0,
1930184077,200726979,BJ'S  systems,,2019,11/22/19,20191207,USD,690.65,12/09/19 0:00,0,
1928956891,200569521,RI corp,,2019,3/13/19,20190417,USD,47325.66,4/17/19 0:00,0,
2960553973,140104552,THE NO trust,,2019,06/11/19,20190627,CAD,49910.07,6/28/19 0:00,0,
1929841746,200780383,MEIJ associates,,2019,09/06/19,20190921,USD,20672.96,9/23/19 0:00,0,
1929735161,200486270,BAR corporation,,2019,8/16/19,20190831,USD,18366.97,8/27/19 0:00,0,
1930838473,200697207,WA in,,2020,4/29/20,20200514,USD,41709.51,,1,
1929665910,200762301,C&S WH systems,,2019,7/26/19,20190810,USD,75026.47,08/12/19 0:00,0,
2960626237,140104440,SO corp,,2020,04/04/20,20200423,CAD,105051.7,,1,
1928905645,200769623,WAL-MAR co,Retail,2019,03/06/19,20190321,USD,16354.05,3/18/19 0:00,0,
1928545080,200769623,WAL-MAR us,Retail,2019,01/01/19,20190116,USD,16991.23,01/11/19 0:00,0,
1929613476,200726979,BJ'S  trust,,2019,07/06/19,20190721,USD,193.04,7/22/19 0:00,0,
1929820933,200769623,WAL-MAR in,Retail,2019,09/02/19,20190917,USD,23380.28,9/16/19 0:00,0,
1929919919,200726979,BJ'S  corp,,2019,9/25/19,20191010,USD,685.11,10/10/19 0:00,0,
1928554701,200331749,SYSC systems,,2019,01/02/19,20190117,USD,30174.75,1/22/19 0:00,0,
1928738750,200148860,DOLLA us,,2019,02/05/19,20190411,USD,9380.15,2/20/19 0:00,0,
1929619950,200769623,WAL-MAR corp,Retail,2019,7/15/19,20190730,USD,47935.84,7/25/19 0:00,0,
1929136634,200769623,WAL-MAR ,Retail,2019,04/12/19,20190427,USD,15643.96,4/23/19 0:00,0,
2960566791,140104429,COSTCO corporation,,2019,7/22/19,20190803,CAD,2751.73,08/08/19 0:00,0,
1929054009,200909198,TAP co,,2019,3/29/19,20190430,USD,6240,4/16/19 0:00,0,
1928574126,200769623,WAL-MAR co,Retail,2019,01/06/19,20190121,USD,38051.41,1/16/19 0:00,0,
1930558164,200308132,COLORA associates,,2020,2/22/20,20200308,USD,26290.34,3/17/20 0:00,0,
1929928452,200792283,SYSCO  corp,,2019,9/27/19,20191012,USD,25574.21,10/15/19 0:00,0,
1930145006,200806580,BE us,,2019,11/14/19,20191129,USD,192,11/26/19 0:00,0,
1930088425,200466603,SMITH'S corporation,,2019,11/02/19,20191117,USD,152190.88,11/18/19 0:00,0,
1928819305,200704045,RA associates,,2019,2/18/19,20190305,USD,29852.22,03/05/19 0:00,0,
1930853163,200749782,KROG foundation,,2020,05/03/20,20200518,USD,73924.81,,1,
1930823324,200592182,DECA co,,2020,4/24/20,20200509,USD,1439.93,,1,
2960590838,140104429,COSTCO ,,2019,11/05/19,20191116,CAD,15409.68,11/15/19 0:00,0,
1929628877,200337148,COAS foundation,,2019,7/17/19,20190801,USD,57788.43,08/01/19 0:00,0,
1928782127,200782001,GORDO corporation,,2019,2/13/19,20190317,USD,51696.69,3/19/19 0:00,0,
1930621620,200820380,SMITH'S corp,,2020,03/09/20,20200324,USD,77340.94,,1,
1930268458,200772670,ASSOCIAT systems,,2019,12/11/19,20191226,USD,5221.98,12/27/19 0:00,0,
1928701726,200761734,H E BUT foundation,,2019,1/29/19,20190213,USD,136326.01,02/12/19 0:00,0,
1930193012,200609331,KROG foundation,,2019,11/25/19,20191210,USD,14225.01,12/10/19 0:00,0,
1930555042,200707822,PUBLI systems,,2020,2/24/20,20200310,USD,128025.63,03/10/20 0:00,0,
1930738376,200769623,WAL-MAR in,Retail,2020,04/05/20,20200420,USD,8032.04,,1,
2960545107,140104429,COSTCO trust,,2019,4/28/19,20190509,CAD,65383.58,05/09/19 0:00,0,
1929709911,200763814,SYSCO F corp,,2019,08/06/19,20190821,USD,2800.91,8/21/19 0:00,0,
1929159331,200152991,JET systems,,2019,4/17/19,20190502,USD,121.28,06/12/19 0:00,0,
1929073710,200781803,JRD in,,2019,04/03/19,20190418,USD,13626.58,4/18/19 0:00,0,
2960561730,140104472,MARTIN us,,2019,07/02/19,20190719,CAD,2609.46,7/24/19 0:00,0,
2960598843,140106408,WAL-M in,,2019,12/07/19,20191218,CAD,10719.52,12/30/19 0:00,0,
1929758174,200799367,MCL corp,,2019,8/18/19,20191101,USD,3095.23,11/01/19 0:00,0,
1930173957,100000222,SMITHFIE trust,,2019,11/21/19,20191206,USD,48329.82,12/02/19 0:00,0,
1929909819,200772670,ASSOCIAT us,,2019,9/22/19,20191007,USD,28003.97,10/07/19 0:00,0,
1929844957,200769623,WAL-MAR foundation,Retail,2019,09/07/19,20190922,USD,13065.2,9/17/19 0:00,0,
1929534325,200769623,WAL-MAR us,Retail,2019,6/24/19,20190709,USD,52442.6,07/05/19 0:00,0,
1930819108,200769623,WAL-MAR in,Retail,2020,4/26/20,20200511,USD,58167.02,,1,
1929305195,200729942,SA systems,,2019,5/13/19,20190528,USD,4040.14,5/29/19 0:00,0,
1929368340,200769623,WAL-MAR co,Retail,2019,5/27/19,20190611,USD,70132.61,06/10/19 0:00,0,
1930581542,200793513,KROGER corporation,,2020,2/28/20,20200314,USD,110826.27,,1,
1930037224,200820380,SMITH'S ,,2019,10/21/19,20191105,USD,1565.47,11/05/19 0:00,0,
2960529425,140105847,GORDON F co,,2019,2/16/19,20190226,CAD,108453.34,2/28/19 0:00,0,
1928941821,200761734,H E BUT us,,2019,03/10/19,20190325,USD,123847.37,3/26/19 0:00,0,
1930384433,200769623,WAL-MAR ,Retail,2020,01/10/20,20200125,USD,56706.08,1/21/20 0:00,0,
1930527179,200743996,STATER  co,,2020,2/17/20,20200303,USD,62019.95,03/03/20 0:00,0,
1930194371,200762301,C&S WH in,,2019,11/26/19,20191211,USD,38933.74,12/11/19 0:00,0,
1930711973,200722444,PERFOR us,,2020,3/30/20,20200414,USD,55306.69,,1,
1929053717,200769623,WAL-MAR in,Retail,2019,3/31/19,20190415,USD,36174.3,04/10/19 0:00,0,
1930224112,200936373,SUPE in,,2019,12/05/19,20191220,USD,145833.07,12/23/19 0:00,0,
1929142361,200769623,WAL-MAR us,Retail,2019,4/14/19,20190429,USD,53097.92,4/24/19 0:00,0,
1930400104,200714710,SYSCO  llc,,2020,1/14/20,20200215,USD,6166.14,2/18/20 0:00,0,
1929031535,200763814,SYSCO F trust,,2019,3/26/19,20190427,USD,1399.06,4/29/19 0:00,0,
1930509110,100036292,AMY co,,2020,02/10/20,20200226,USD,19158.29,2/24/20 0:00,0,
1928643282,200793830,M systems,,2019,1/17/19,20190201,USD,15040.34,02/01/19 0:00,0,
1930599520,200416837,DEC ,,2020,03/04/20,20200324,USD,344.16,,1,
1928542337,200744019,TARG foundation,,2019,12/31/18,20190115,USD,56502.76,1/22/19 0:00,0,
1930779871,200726979,BJ'S  ,,2020,04/03/20,20200418,USD,614.21,,1,
1928892395,200794332,COST trust,,2019,03/08/19,20190323,USD,49467.7,3/22/19 0:00,0,
1928809049,200769623,WAL-MAR associates,Retail,2019,2/16/19,20190303,USD,68409.42,03/05/19 0:00,0,
2960593007,140104423,METRO  llc,,2019,11/11/19,20191124,CAD,133121.66,11/22/19 0:00,0,
2960605547,140104409,LOB co,,2020,01/07/20,20200119,CAD,53382.47,1/17/20 0:00,0,
1929612837,200762301,C&S WH associates,,2019,7/15/19,20190730,USD,2606.13,7/29/19 0:00,0,
1929310416,200762301,C&S WH llc,,2019,5/14/19,20190529,USD,25203.05,5/29/19 0:00,0,
1929769711,200769623,WAL-MAR ,Retail,2019,8/23/19,20190907,USD,35110.54,09/10/19 0:00,0,
1929330303,200794332,COST ,,2019,5/16/19,20190531,USD,8811.09,5/31/19 0:00,0,
1928617433,200769623,WAL-MAR foundation,Retail,2019,1/13/19,20190128,USD,36713.4,1/23/19 0:00,0,
1928606321,200726979,BJ'S  corporation,,2019,01/11/19,20190126,USD,450.14,1/28/19 0:00,0,
2960527538,140105847,GORDON F corporation,,2019,02/07/19,20190218,CAD,836.1,2/18/19 0:00,0,
2960544762,100030194,AMAZO systems,,2019,4/28/19,20190511,CAD,277.8,5/13/19 0:00,0,
1930789515,200769623,WAL-MAR llc,Retail,2020,4/15/20,20200430,USD,20349.71,,1,
1990565711,200978592,PLAZA trust,,2019,2/22/19,20190329,USD,20426,04/01/19 0:00,0,
1928619484,200769623,WAL-MAR us,Retail,2019,1/16/19,20190131,USD,504.19,1/29/19 0:00,0,
2960618862,100010265,WOW FA foundation,,2020,03/09/20,20200327,CAD,26025.75,,1,
1929045230,200769623,WAL-MAR in,Retail,2019,3/29/19,20190413,USD,5695.09,04/09/19 0:00,0,
1930876282,200769623,WAL-MAR us,Retail,2020,05/08/20,20200523,USD,17676.81,,1,
1928696621,200002965,DECA systems,,2019,1/28/19,20190208,USD,3457.33,02/01/19 0:00,0,
1991838796,140101682,SUPERVAL foundation,,2020,03/09/20,20200408,USD,2593.76,,1,
1929837346,200744019,TARG foundation,,2019,09/07/19,20190922,USD,27665.06,9/24/19 0:00,0,
1929789462,200759878,SA foundation,,2019,8/27/19,20190911,USD,75097.91,09/11/19 0:00,0,
1929354027,200794332,COST corp,,2019,5/22/19,20190606,USD,96945.78,06/05/19 0:00,0,
1929127525,CCCA02,KRAFT  systems,,2019,04/12/19,20190517,USD,26851.5,5/31/19 0:00,0,
1930655148,200744019,TARG corp,,2020,3/17/20,20200401,USD,4074.14,,1,
1929650236,200571849,US  foundation,,2019,7/22/19,20190806,USD,56621.05,08/09/19 0:00,0,
1930042519,200761734,H E BUT foundation,,2019,10/26/19,20191110,USD,55773.53,11/12/19 0:00,0,
1930536151,200741174,M B  in,,2020,2/19/20,20200322,USD,50382.27,3/24/20 0:00,0,
2960529318,100021489,CHENS E trust,,2019,2/22/19,20190305,CAD,3900,6/21/19 0:00,0,
1929169105,200230690,DECA ,,2019,4/18/19,20190423,USD,868.58,4/26/19 0:00,0,
1929795879,100050364,SING corp,,2019,8/30/19,20190914,USD,14347.1,9/13/19 0:00,0,
1930142304,200762301,C&S WH associates,,2019,11/13/19,20191128,USD,40516.2,11/29/19 0:00,0,
1930839004,100015557,BI foundation,,2020,4/29/20,20200514,USD,12466.15,,1,
1930029289,200759878,SA foundation,,2019,10/20/19,20191104,USD,22615.48,11/06/19 0:00,0,
1929859640,200769623,WAL-MAR corp,Retail,2019,09/10/19,20190925,USD,11772.44,9/26/19 0:00,0,
1928724080,100004536,BAS foundation,,2019,02/04/19,20190219,USD,33389.74,2/19/19 0:00,0,
1929914990,200772670,ASSOCIAT co,,2019,9/24/19,20191009,USD,146035.84,10/07/19 0:00,0,
1929578183,100031704,DELHAIZE corporation,,2019,07/06/19,20190721,USD,105155.17,7/22/19 0:00,0,
1930134834,200769623,WAL-MAR ,Retail,2019,11/10/19,20191125,USD,6474.97,11/21/19 0:00,0,
1930811754,200353024,DECA corp,,2020,4/22/20,20200509,USD,262.67,,1,
1930768867,200744019,TARG in,,2020,04/11/20,20200426,USD,18411.51,,1,
1929048014,200772670,ASSOCIAT systems,,2019,3/29/19,20190413,USD,35216.45,4/15/19 0:00,0,
1930837859,100044048,CJ  in,,2020,05/01/20,20200516,USD,3191.75,,1,
1929423059,200785971,SYSCO  trust,,2019,06/04/19,20190619,USD,32527.63,6/20/19 0:00,0,
1930782631,200772595,SAFEW in,,2020,4/15/20,20200430,USD,122686.57,,1,
2960589185,140104429,COSTCO us,,2019,10/30/19,20191111,CAD,28342.12,11/18/19 0:00,0,
1929620281,CCU013,KRAFT F foundation,,2019,7/19/19,20190719,USD,12013.39,8/30/19 0:00,0,
1929473054,200769623,WAL-MAR co,Retail,2019,06/12/19,20190627,USD,15171.6,6/24/19 0:00,0,
1929249066,200726979,BJ'S  foundation,,2019,05/03/19,20190518,USD,234.44,5/20/19 0:00,0,
1930089284,200769623,WAL-MAR co,Retail,2019,11/02/19,20191117,USD,3901.18,11/18/19 0:00,0,
1930339193,200714710,SYSCO  corporation,,2020,01/02/20,20200117,USD,3284.87,1/21/20 0:00,0,
1930739778,200418007,AM associates,,2020,04/06/20,20200421,USD,7726,,1,
1929175022,200769623,WAL-MAR llc,Retail,2019,4/20/19,20190505,USD,1328.25,05/02/19 0:00,0,
2960591529,140104423,METRO  associates,,2019,11/06/19,20191118,CAD,17960.31,11/15/19 0:00,0,
1930462095,200785971,SYSCO  in,,2020,1/31/20,20200215,USD,20992.32,2/18/20 0:00,0,
1930660523,200555117,BURR in,,2020,3/17/20,20200401,USD,88760.6,,1,
1928809859,200936373,SUPE trust,,2019,2/18/19,20190305,USD,1560.42,03/05/19 0:00,0,
